Index,Loss
372391,1851.4532470703125
139477,1566.3875732421875
414138,4523.15234375
169019,1686.037841796875
283466,2986.46240234375
526974,5409.8544921875
125802,11084.7548828125
353122,2405.600341796875
175229,3209.9521484375
258099,6767.77783203125
279816,4828.65087890625
281149,1304.068603515625
42023,3535.380615234375
180076,11138.4736328125
139325,1932.513916015625
233564,4171.05078125
190724,4104.03173828125
285986,3046.059326171875
507762,477.3750915527344
470837,2847.959228515625
556723,537.638916015625
475113,1321.990234375
142019,7742.728515625
511454,2789.954833984375
512320,5320.26708984375
31901,5547.7001953125
402205,1946.5592041015625
127364,1691.6741943359375
150797,2383.713623046875
130863,5587.6767578125
516473,1613.697509765625
270392,1657.7906494140625
173226,3878.52587890625
168718,2152.958984375
457793,8518.6591796875
30865,4354.8720703125
20210,1999.186279296875
94450,1659.937255859375
457542,6380.787109375
26861,5256.69189453125
294334,1578.4273681640625
527990,1481.7598876953125
284214,7645.9072265625
394142,1172.9105224609375
351493,1952.1068115234375
278215,1623.3076171875
515488,1763.075927734375
411635,1749.090087890625
135212,9553.640625
139541,3968.609375
271576,2687.253662109375
388114,7168.984375
91076,1172.321533203125
353896,1261.7562255859375
347600,2024.455810546875
457331,6610.4443359375
43289,2369.2646484375
421633,1496.5943603515625
194754,1477.211669921875
494857,1441.57666015625
559213,2719.75634765625
246879,3543.9521484375
565806,6398.85009765625
311587,1458.0780029296875
415335,1252.887451171875
53418,601.6070556640625
191572,1747.27978515625
503011,11079.1767578125
677,4044.892333984375
438219,1740.5479736328125
551433,1451.085693359375
220116,719.2229614257812
521015,416.6278076171875
147257,1813.8607177734375
234640,5284.5595703125
514588,2021.4228515625
330977,2920.701904296875
49437,3470.697021484375
512534,2287.98291015625
224347,4364.68115234375
60611,6169.15869140625
7094,3713.696533203125
70678,1265.672119140625
489076,5349.62158203125
426852,1080.6573486328125
283900,1388.2247314453125
110557,7414.51220703125
242223,4955.8046875
81936,1496.4193115234375
228785,1813.3848876953125
238342,1579.2015380859375
183449,2083.534912109375
563308,1501.8096923828125
331323,2034.052978515625
105172,4770.9521484375
579767,3078.91748046875
164469,1115.07421875
234179,3582.614501953125
517334,8692.1640625
317831,1433.9503173828125
388156,1424.6297607421875
235959,1696.9842529296875
487189,1716.7584228515625
216522,2850.89111328125
578676,736.1248168945312
516005,2337.098388671875
586615,2709.334228515625
263109,1513.200439453125
458097,2562.13134765625
30933,2421.52978515625
270729,4540.24462890625
524148,2931.617919921875
447095,1809.2532958984375
123094,3211.891357421875
166094,899.1773681640625
448436,2786.061279296875
135551,2665.986572265625
344457,1332.985595703125
286362,3336.294921875
193635,6057.55615234375
370295,1825.8795166015625
327204,4171.712890625
479380,3571.05908203125
327232,2620.592041015625
39287,1668.15380859375
57909,9023.38671875
67718,2912.727294921875
299067,3542.96875
570977,1830.4393310546875
27834,1856.4849853515625
414295,1877.40625
566824,2133.93603515625
113159,1338.771484375
339726,2544.063720703125
73955,1534.7147216796875
320607,907.55224609375
479158,4084.668701171875
451744,2790.679443359375
282741,13975.8115234375
577246,2220.053955078125
587031,1428.2139892578125
390263,2134.7958984375
409729,2190.538818359375
564133,3628.100341796875
168118,974.6613159179688
413226,1796.6331787109375
360760,6392.27880859375
192506,12079.857421875
119201,1815.6358642578125
281976,1596.2408447265625
20465,4828.80615234375
160887,9151.5576171875
521799,2339.84130859375
233264,3598.401123046875
493798,1981.0125732421875
520589,3587.4736328125
19966,8613.1025390625
59063,1271.099365234375
60366,4056.17578125
297457,1074.594482421875
572096,2341.230712890625
18508,1776.5250244140625
186852,1668.0794677734375
575547,4513.30712890625
414401,2996.84521484375
340265,1247.22119140625
310748,1677.7705078125
448462,3261.40380859375
434219,1966.5953369140625
310622,2950.397705078125
357637,2129.2958984375
261553,2478.961669921875
544372,1280.8641357421875
477121,1448.28466796875
283727,981.7567138671875
400277,1967.740966796875
318166,13462.859375
186866,1383.8665771484375
449774,1064.7158203125
122520,1572.4351806640625
443557,4948.89404296875
139623,1834.9764404296875
277774,5392.6064453125
232055,1888.656982421875
23978,4319.34228515625
350550,3414.34521484375
538711,3490.10791015625
554027,2057.906494140625
182628,3385.166748046875
485654,2480.27587890625
14653,2064.050048828125
31294,1182.031494140625
319149,1394.736328125
198070,3010.256591796875
328642,2290.507568359375
554816,1749.670166015625
149570,3649.565185546875
284098,4887.9013671875
386719,1675.235595703125
497924,5815.06982421875
544921,3556.724853515625
367687,2877.721923828125
410849,7104.57568359375
229035,2534.344970703125
60857,2132.05224609375
430604,4078.56201171875
267472,1763.0897216796875
272714,3859.21533203125
210286,4326.08251953125
104057,3747.6533203125
84970,1528.6092529296875
126507,3112.8115234375
121894,3863.2373046875
284466,3067.214599609375
573532,1175.969482421875
11580,2461.377685546875
332038,949.8073120117188
80497,5020.95703125
9621,1971.10791015625
382854,3107.8876953125
365041,2242.10791015625
243465,2144.9619140625
189227,3241.36962890625
479812,493.2996826171875
336307,1608.241943359375
471848,1175.59912109375
6114,2074.130615234375
49347,6232.02685546875
567607,10463.5615234375
127507,627.3665771484375
137063,3476.220458984375
501793,4349.27001953125
163742,6961.16796875
183374,2656.4208984375
91083,2458.568603515625
489416,1309.90576171875
323025,4330.6787109375
6299,1441.762451171875
530801,1421.2735595703125
2527,2913.509033203125
62329,2710.35498046875
468694,6594.06494140625
430975,5856.23046875
494964,3607.03955078125
112791,4454.5810546875
324923,2869.137451171875
472723,2162.607421875
168050,1954.20751953125
202890,3890.958251953125
87508,935.4710693359375
422127,3029.935302734375
286817,5344.0859375
205637,3101.437255859375
168747,2571.805419921875
99879,2338.111328125
436505,1462.608154296875
300702,1545.1590576171875
63510,1551.9293212890625
42318,1880.2064208984375
469392,4639.890625
577956,3040.80322265625
225839,5699.94482421875
289807,2641.96142578125
286533,1732.640380859375
484014,8610.515625
14706,2356.5419921875
274209,3049.188232421875
78916,1152.7569580078125
473314,6132.935546875
260414,1638.8397216796875
417735,3199.3369140625
152944,3175.32861328125
113168,5181.51953125
177395,2087.74365234375
483178,2978.63330078125
562448,5580.029296875
343639,2475.002685546875
357292,1804.818603515625
66871,5036.0625
300960,9647.9951171875
438628,2788.167236328125
55431,944.8377685546875
92770,3575.78515625
283771,1346.3748779296875
515548,1115.8626708984375
139870,1694.0150146484375
266432,4467.71240234375
308527,2043.5517578125
112987,974.8504638671875
458286,2621.927978515625
13841,2993.291259765625
521374,3799.369384765625
3336,1666.106201171875
561191,2682.0
215079,1386.9359130859375
213196,5196.49755859375
151314,2043.565185546875
468018,1757.5235595703125
294258,1531.76708984375
120754,1617.408935546875
256311,4726.5986328125
337864,3209.177734375
571625,2440.432373046875
225018,519.8187255859375
347689,1262.7027587890625
224032,3481.468994140625
413303,4649.44970703125
481200,3412.410400390625
332981,2763.860107421875
574363,8337.6943359375
275709,5344.30419921875
493333,2141.75439453125
540066,1389.1292724609375
303340,2009.996826171875
497680,2107.740234375
62116,1496.6639404296875
351878,4433.89892578125
466584,3133.166015625
117229,2329.19384765625
401866,2330.509521484375
440274,2005.482421875
435923,9219.8798828125
407442,3161.390625
572306,1698.0972900390625
549549,659.7139282226562
225052,2403.18310546875
54682,4770.37890625
178803,1330.3211669921875
586151,5965.7958984375
382120,1217.3927001953125
530355,1922.5501708984375
503153,3283.633056640625
464915,941.0799560546875
438562,1918.9349365234375
537110,5178.517578125
245759,1197.3040771484375
235325,12513.68359375
155580,688.903076171875
229761,2736.3076171875
511536,1273.5186767578125
1535,2566.302001953125
426080,870.153564453125
426867,5150.9140625
540162,1396.73583984375
302974,3065.585693359375
161822,3630.9951171875
446529,4775.2529296875
29324,1954.8397216796875
52095,297.314697265625
440408,1367.0318603515625
448550,2369.0126953125
216685,1337.018310546875
341774,2247.01220703125
301840,2300.452880859375
119172,2933.5419921875
104077,3585.411865234375
500170,4634.15234375
75595,4256.9541015625
171196,1606.887939453125
482627,3176.0654296875
464200,4923.0244140625
236800,2255.958740234375
197267,3154.65478515625
409619,3918.435302734375
77203,2687.178466796875
169945,1074.69140625
367297,684.8471069335938
175644,9089.044921875
370115,1503.23681640625
193719,3459.233642578125
531514,3575.586181640625
49617,5326.77685546875
535636,1420.5078125
376216,1508.079345703125
286760,3174.421142578125
37433,2110.326171875
345212,2464.83203125
110995,1940.4761962890625
316458,1700.703369140625
99110,3512.560302734375
466157,5015.49072265625
425409,1226.0443115234375
341311,3903.27099609375
503039,10209.958984375
442531,3720.33740234375
78975,3778.8525390625
36498,9713.021484375
448956,2358.38037109375
553416,2303.592529296875
468125,5440.31494140625
530996,2642.510986328125
224972,1003.4844360351562
359762,1926.016845703125
325283,5422.740234375
192066,2599.651611328125
113285,1243.033203125
391776,1140.14111328125
455490,1963.43505859375
346969,4235.94775390625
208831,534.2179565429688
271681,889.5120849609375
468809,1898.7449951171875
192238,1397.7255859375
217162,2846.309814453125
340913,4861.1259765625
564639,1121.96533203125
294600,806.1925048828125
540827,1560.717041015625
282024,2769.10107421875
497126,820.9456176757812
237739,3806.099609375
92604,1794.67529296875
490890,2535.12646484375
423699,2419.5146484375
493023,1986.8343505859375
380660,1092.4659423828125
408154,2566.947998046875
92182,2004.0118408203125
92217,1859.5418701171875
114039,2745.6787109375
82595,3049.280517578125
67896,8997.1904296875
103732,1605.9581298828125
267384,14398.7177734375
49726,1183.773193359375
471031,1784.8680419921875
4532,2225.472412109375
330141,1201.6435546875
268490,9328.9033203125
120469,3433.921875
67039,4871.4912109375
395554,1088.5665283203125
149923,5589.52294921875
85534,4362.796875
326473,1812.2105712890625
104499,1973.470947265625
326264,3136.620361328125
523699,3824.007568359375
61039,2060.057373046875
161473,3013.965087890625
307490,2162.544189453125
381841,1763.7828369140625
390449,1157.724365234375
41229,2332.81005859375
149231,4877.658203125
22698,2052.4755859375
108841,6207.474609375
332590,5120.03662109375
179188,3349.549072265625
580203,7646.77685546875
460484,1584.4102783203125
486963,9076.583984375
91004,990.2145385742188
145746,1351.5106201171875
279251,1993.4046630859375
18221,5529.99560546875
366943,2424.62744140625
550642,845.7056884765625
40680,832.7431640625
477303,1966.7113037109375
20925,3807.723876953125
405570,2822.502197265625
121220,4742.73046875
68797,2168.939208984375
358330,5202.60986328125
109598,2754.16357421875
441646,1292.2481689453125
362803,2098.23974609375
186249,5635.92333984375
184558,1387.1712646484375
240038,736.569580078125
552685,3137.168701171875
153587,913.5585327148438
194357,3706.656982421875
386105,5725.810546875
37667,1903.2415771484375
80331,3897.97900390625
12740,1779.9063720703125
560070,5336.99853515625
167698,1437.127197265625
337180,5630.41259765625
173159,4633.0615234375
320372,1398.9892578125
107086,880.3348388671875
482860,2029.23193359375
67392,3473.82470703125
448808,1644.1470947265625
505057,5489.810546875
252566,1297.5655517578125
509808,4697.2685546875
386630,4292.43212890625
446164,3989.280517578125
203166,669.3482055664062
85641,3069.08642578125
418869,2146.7138671875
174890,2654.38232421875
519379,2119.093505859375
459199,3765.02099609375
92844,1609.37744140625
10359,1265.8924560546875
86235,355.989501953125
63669,2491.274658203125
296400,2372.727783203125
52276,2601.757080078125
100909,2121.618408203125
444480,1906.1768798828125
157953,2442.36572265625
547588,4230.96044921875
80843,2005.798828125
194468,1932.99951171875
299435,1496.052001953125
439438,2636.574951171875
472423,1437.9459228515625
125932,4542.2099609375
242790,4184.8056640625
370502,1507.80126953125
373724,3690.65771484375
137494,2099.038330078125
477516,7500.92333984375
36711,1659.9058837890625
462662,3808.147705078125
537508,1674.25927734375
459437,1016.4802856445312
373899,1562.2532958984375
205003,2361.871337890625
231147,2371.17138671875
462994,1996.5657958984375
268758,2660.556640625
525524,3021.93310546875
280127,3288.263916015625
367843,1033.3087158203125
499116,1822.4422607421875
540783,1222.4989013671875
205966,2364.42138671875
145293,7092.4736328125
12297,2950.783935546875
496373,1421.9091796875
266858,1947.2723388671875
495835,1533.5914306640625
429865,1444.279541015625
542704,3652.33642578125
399955,1258.81103515625
385958,1152.042236328125
282307,2017.4351806640625
226075,1155.7664794921875
559523,3637.48193359375
328106,1104.3248291015625
244210,5969.03125
247573,1666.1470947265625
132997,265.01312255859375
485239,2943.3837890625
355754,8990.9091796875
372185,2113.11328125
489137,3017.052734375
402888,3144.796630859375
543711,4216.28271484375
542854,2735.882080078125
252697,3448.20703125
449581,4493.2119140625
78491,1581.504150390625
39321,5142.56591796875
50318,4187.34619140625
227697,1993.6378173828125
26222,4328.2265625
137276,3150.540771484375
435190,869.6449584960938
30538,2406.443115234375
80850,1602.6160888671875
553538,2745.472900390625
489062,2002.954833984375
372031,1910.2769775390625
6268,624.4330444335938
261274,1928.855224609375
201948,4125.525390625
209379,2294.327392578125
239310,2380.271484375
495712,3923.08251953125
297446,1611.22021484375
57961,3878.41845703125
165911,1279.11083984375
259883,4503.92919921875
148958,2981.974853515625
368553,1194.775390625
503965,2320.89111328125
454633,2715.95751953125
583901,2652.5224609375
450198,5270.84619140625
186017,7170.91552734375
335968,1355.0999755859375
342246,4735.34814453125
543597,4381.04296875
164591,1856.77294921875
383819,8812.4775390625
130802,2000.9923095703125
396080,1762.6336669921875
