Index,Loss
557473,3069.079833984375
435004,5422.66162109375
166376,3028.081298828125
277450,1893.5615234375
256348,1784.15673828125
107946,1714.625244140625
440963,3141.266357421875
343957,1231.323974609375
448681,5017.7607421875
259216,2817.237060546875
274107,5466.5244140625
536556,2509.747802734375
317300,1237.3402099609375
298072,3205.890869140625
83569,1833.9627685546875
180008,1265.8380126953125
260684,2077.02978515625
545754,992.517578125
72228,6992.32177734375
488280,1139.0465087890625
76023,2955.1259765625
167491,1495.803466796875
540131,20215.94140625
574979,2215.9931640625
246838,1387.4169921875
69668,2342.964111328125
112859,2179.611083984375
447318,3441.1787109375
432923,824.3923950195312
167178,1561.244140625
149332,6657.30419921875
74204,3047.539794921875
266337,2724.749755859375
101289,1208.1390380859375
96516,2468.39599609375
499860,1796.906005859375
330788,2998.916748046875
472801,2563.33056640625
537076,2510.767822265625
497248,1226.24951171875
142104,709.2483520507812
84769,4069.623779296875
25262,1969.6754150390625
514622,2876.58837890625
257085,1038.937744140625
552755,2241.85546875
343399,3616.3603515625
419449,1793.514404296875
196731,1130.4666748046875
209432,3775.052490234375
25641,7781.0849609375
10948,2596.594970703125
149821,5052.38427734375
356048,1297.04345703125
204786,2395.761962890625
565498,2540.97607421875
237520,1426.4871826171875
521810,1780.4576416015625
424360,2745.241455078125
482396,2019.6336669921875
175002,1662.8629150390625
90551,1518.560546875
450891,2155.50390625
51778,692.44580078125
159974,4891.25439453125
470915,3836.88037109375
215984,9692.0693359375
523199,2296.75244140625
70602,3789.68017578125
411079,1531.97119140625
52846,6612.5576171875
328709,1507.4119873046875
523774,2087.42724609375
458746,2147.96142578125
289413,1836.4039306640625
244856,1669.186279296875
31188,3101.988525390625
276768,1501.4901123046875
4876,2787.15234375
430581,793.9783325195312
402196,3560.0712890625
132014,1853.1739501953125
281657,1810.126220703125
481479,2576.08642578125
392133,2646.307861328125
20668,3788.40478515625
293059,892.33056640625
274017,1537.6331787109375
440949,1905.230224609375
159022,6408.5185546875
5824,5985.57666015625
332145,5401.654296875
401984,832.7410888671875
213863,3153.98291015625
7482,8048.81640625
508967,2943.454833984375
427908,2677.652099609375
346952,6406.64306640625
252862,2011.197021484375
77001,3924.72021484375
173827,1380.875
579348,2209.748779296875
427284,2387.922607421875
243322,2065.264404296875
396169,4773.6025390625
168722,6630.8984375
347666,4432.07275390625
231761,1780.9278564453125
113884,1758.3333740234375
9976,4914.30908203125
437098,2597.475830078125
348511,937.329833984375
34197,3215.3330078125
366189,4014.030029296875
209776,9953.71484375
128210,1730.85205078125
546997,2611.009033203125
471017,1931.56103515625
246308,2740.3984375
321049,1609.178955078125
466050,3471.807861328125
265370,2775.320556640625
295826,7328.41015625
538572,4942.60400390625
362850,4960.43017578125
188787,2088.17236328125
123866,3240.55712890625
98988,1508.2591552734375
301689,712.0189819335938
491890,1751.8460693359375
418640,3581.4697265625
484278,2577.330810546875
545144,7588.60009765625
257099,6330.0732421875
218546,9611.6279296875
336254,11414.5517578125
387353,2093.54638671875
365182,1497.0467529296875
371823,2953.761474609375
49845,2667.53271484375
388740,1332.4678955078125
399432,2719.08544921875
312594,1414.3681640625
557376,3288.442138671875
42814,2928.507568359375
333888,2308.52587890625
203724,2157.166015625
361385,830.8705444335938
160373,4661.01220703125
356245,2764.506103515625
222381,981.368408203125
324154,2380.79052734375
356944,1181.9248046875
111099,2158.517333984375
586739,2708.5478515625
280812,1139.074951171875
200008,2417.852294921875
187262,1647.7935791015625
445021,3503.37255859375
454216,4082.598876953125
53611,2367.873779296875
514319,3026.14453125
573685,3917.318115234375
236509,2429.63671875
113949,2811.439453125
308257,2077.386474609375
574585,9591.2421875
532631,2899.073486328125
217457,1990.3243408203125
19593,2062.19677734375
356412,7266.392578125
567276,712.8353271484375
221655,2171.177490234375
101509,7497.99853515625
580659,2159.010986328125
131739,2488.14306640625
144957,1649.5101318359375
271008,2168.62109375
95609,13388.056640625
382360,3741.545654296875
350945,2437.97607421875
166820,1873.39794921875
128031,4305.92236328125
289179,2159.531494140625
220991,1550.739990234375
293128,820.259033203125
579481,1971.2027587890625
39056,3348.9306640625
340415,2509.656982421875
15765,1779.0809326171875
97413,1944.5958251953125
550269,2066.087158203125
374112,6429.5869140625
470250,1236.6116943359375
393345,1274.2432861328125
240793,3250.2490234375
327471,717.624755859375
307556,4540.12939453125
441009,980.0067138671875
424764,2428.38671875
377981,4113.818359375
272877,3617.592041015625
358089,1023.4393920898438
101910,1834.36962890625
362414,2132.328857421875
22894,1649.5771484375
263177,2404.255126953125
103972,1248.4443359375
444597,6150.85791015625
324106,9605.7685546875
432688,1010.56298828125
413198,5013.693359375
399694,2687.282470703125
209961,2533.240478515625
433195,2244.5673828125
460074,5237.21533203125
468631,7320.6005859375
169975,3445.0283203125
555718,2023.46142578125
110147,10652.7939453125
256705,3914.621826171875
489608,4128.43310546875
26903,3450.02001953125
206579,1306.0274658203125
239567,1334.3739013671875
190579,1476.7237548828125
184440,4891.6904296875
334282,2528.3095703125
525187,4663.42041015625
104035,1443.6351318359375
47286,2777.017333984375
372490,2228.840576171875
230560,2124.91162109375
18850,3145.49755859375
157518,2119.513671875
128060,2513.166015625
160818,1776.62890625
481498,2403.08056640625
425163,1463.6453857421875
261029,1861.6402587890625
165285,2706.331298828125
479638,3311.170654296875
314770,822.31396484375
218572,4571.47119140625
212398,979.2077026367188
433480,2283.47119140625
100732,1299.1373291015625
450649,2779.103515625
315717,4178.533203125
170715,2435.775390625
263183,855.6340942382812
341631,3390.42822265625
304078,1761.2374267578125
288789,3730.747802734375
359521,3525.18017578125
314129,1764.355224609375
517804,2503.532958984375
438599,2703.515869140625
311599,2652.0751953125
515971,1189.718505859375
530030,2155.294189453125
377970,1956.10986328125
269152,2834.177978515625
272291,7359.57275390625
212420,1733.3905029296875
377674,4189.03125
464870,4853.31591796875
270929,2208.8037109375
76822,2476.034423828125
496308,3045.1611328125
364302,2578.035400390625
164321,775.948974609375
56782,1593.646484375
351993,1336.5908203125
67679,12304.130859375
246415,1222.100341796875
89487,724.9866943359375
355674,1602.9478759765625
569995,2983.13720703125
412333,3676.21435546875
45518,1023.293701171875
119249,14243.703125
52523,2280.50537109375
519562,2915.1484375
250400,788.1951904296875
546616,3406.303466796875
273836,7107.876953125
565085,2564.186279296875
197805,2502.21826171875
263432,1788.237060546875
537269,2538.865478515625
54614,3761.0166015625
9874,5858.775390625
94511,793.9959106445312
517497,6102.49755859375
416933,4158.49951171875
300281,2100.51220703125
423969,632.1692504882812
390293,4318.26953125
568830,1624.1121826171875
299975,1784.1129150390625
465993,3556.7890625
490390,4880.5654296875
23831,3182.166015625
445260,1327.56982421875
202250,3724.6328125
576916,1700.1627197265625
279388,2139.61962890625
89419,9961.916015625
457588,1359.1405029296875
157976,1241.637451171875
189408,2950.113037109375
284392,853.895751953125
205164,3131.00537109375
29120,1891.821044921875
12996,1584.656494140625
413158,1445.6478271484375
107599,3502.9296875
25179,2360.16552734375
234146,4376.478515625
83588,1576.3177490234375
6235,2504.81982421875
239195,949.9159545898438
383869,5299.87890625
206867,2238.400390625
413464,4649.25537109375
4282,1174.5672607421875
62847,3597.701416015625
500944,2398.236572265625
158021,681.8234252929688
439493,2898.065185546875
40497,3303.680908203125
462341,6555.314453125
332606,2487.53076171875
16772,1042.997802734375
539436,4423.40283203125
345008,1409.5675048828125
105072,2885.9921875
154307,909.8728637695312
338013,5041.25537109375
516249,1188.03173828125
314455,659.6574096679688
454959,2090.522216796875
509289,7191.3662109375
468877,2988.860595703125
325135,2032.8189697265625
186051,5331.31689453125
149937,2207.49462890625
91455,2262.329345703125
33954,3071.0771484375
463826,2438.889892578125
140405,3575.157470703125
568898,2659.22705078125
309805,2835.274658203125
506005,4377.88916015625
510130,1855.1669921875
494087,1836.263427734375
147785,2258.748046875
218944,6739.94482421875
330399,3951.462646484375
149256,1784.58984375
187000,1780.20654296875
245425,2322.157958984375
539365,1773.7623291015625
415820,2154.9013671875
213334,2229.992431640625
564345,1799.510498046875
25216,2038.7998046875
439805,2406.90966796875
283978,1330.3173828125
405952,2054.11279296875
141870,1826.6463623046875
55704,3298.071044921875
265562,2384.993896484375
389157,1416.6376953125
111260,2674.09033203125
344576,1962.82421875
10490,2073.11328125
48919,5341.05126953125
156,11018.1650390625
419287,936.1244506835938
447898,1327.5859375
190703,1763.0538330078125
419810,1576.42724609375
385926,2814.460693359375
508473,3769.1787109375
504078,2136.434326171875
320189,8617.7548828125
136870,9484.2783203125
372785,4581.611328125
448476,7918.74462890625
323912,2293.410400390625
126012,1352.248779296875
471389,1016.537841796875
400957,2000.676025390625
574967,1819.7100830078125
411964,1015.4213256835938
179244,2637.3486328125
197445,1756.37158203125
306448,5727.1962890625
72640,3368.346923828125
26858,1705.87158203125
369252,1366.1944580078125
175730,1275.1932373046875
459194,2427.2490234375
356204,892.8599243164062
474866,3907.779052734375
175200,812.6704711914062
78952,2244.117431640625
433585,2492.570068359375
120387,1209.1373291015625
175760,2319.778564453125
468589,2703.310791015625
348845,1900.7083740234375
397280,2370.931640625
75543,6068.4267578125
70668,3453.3212890625
435304,1737.7459716796875
238989,1405.47998046875
557108,4086.1044921875
395719,6280.43896484375
155728,1020.7326049804688
94104,2220.98779296875
362475,3954.125732421875
376465,2858.2158203125
299373,2911.402587890625
231005,9199.39453125
321778,6561.17724609375
567335,872.8316650390625
262145,4712.17626953125
10936,1844.23828125
103788,2692.764404296875
65521,1384.966552734375
434842,1498.316650390625
100884,2683.7568359375
365936,2577.994140625
464015,942.0491333007812
113562,1170.400390625
218144,1472.3525390625
498695,2602.342041015625
181969,1149.6336669921875
312028,1486.044189453125
68507,4094.973876953125
573581,2150.173828125
250755,6561.1171875
372125,939.0718994140625
167450,2180.126220703125
312464,5363.52734375
33791,1796.6026611328125
52492,1614.6654052734375
233797,4105.689453125
244853,2192.392333984375
334272,1659.966552734375
573052,3619.476318359375
415032,2342.572021484375
119478,2071.597900390625
262116,4460.515625
485578,3413.680419921875
58914,4948.875
396974,1910.277587890625
557392,8747.91796875
461910,2143.662841796875
466864,3055.7138671875
482528,3333.946044921875
584022,2042.0711669921875
367182,2208.84521484375
531709,916.5146484375
220273,633.2660522460938
539539,2870.497802734375
139187,1349.262451171875
378747,2089.896484375
461714,2091.549560546875
134082,2205.441650390625
516556,3427.69189453125
387729,9290.6630859375
435198,2111.148193359375
285864,1450.06787109375
136747,5286.8896484375
231895,1735.13623046875
336453,9407.986328125
260462,1256.355712890625
349055,2907.67333984375
350626,7018.87939453125
202580,8598.6875
287183,2540.84375
103320,3018.648193359375
285186,4678.31591796875
434317,11585.263671875
585231,1363.18115234375
518562,1974.14794921875
321247,2454.363037109375
287061,1507.775390625
38899,9130.0703125
416595,4316.94140625
250809,1565.724365234375
466757,1487.2418212890625
558346,1438.5089111328125
246399,299.3434753417969
365867,2199.607666015625
387073,2307.03125
267133,1929.0487060546875
500501,3470.990966796875
116298,1131.1510009765625
36919,2034.629150390625
31111,2939.202880859375
283143,691.6007690429688
499090,3480.061767578125
111701,1087.605224609375
24373,823.8760375976562
235975,692.1502075195312
551892,5434.84228515625
159509,1830.5355224609375
408950,4021.012939453125
338558,2966.548828125
332832,5429.13037109375
359412,3111.397705078125
372391,1792.5142822265625
139477,1497.5789794921875
414138,4924.14990234375
169019,1691.504638671875
283466,3014.9375
526974,6130.6083984375
125802,10754.39453125
353122,2700.18408203125
175229,3331.9033203125
258099,6688.4541015625
279816,4734.55712890625
281149,1565.77490234375
42023,3918.60302734375
180076,9620.3056640625
139325,2116.297119140625
233564,3962.484619140625
190724,3796.831787109375
285986,3553.181396484375
507762,498.7457580566406
470837,2868.72021484375
556723,618.559814453125
475113,1413.9427490234375
142019,7653.45556640625
511454,2748.844482421875
512320,5382.88671875
31901,7303.59716796875
402205,2178.527099609375
127364,1595.7996826171875
150797,2280.2529296875
130863,5430.5419921875
516473,1643.5543212890625
270392,1004.6576538085938
173226,3737.374267578125
168718,2240.81103515625
457793,8185.66015625
30865,4469.76171875
20210,2160.522705078125
94450,1556.1514892578125
457542,6362.60986328125
26861,5221.41796875
294334,1622.7476806640625
527990,1449.420166015625
284214,7214.1728515625
394142,1093.0230712890625
351493,1875.463134765625
278215,1589.983154296875
515488,1728.8087158203125
411635,1712.0029296875
135212,9600.1044921875
139541,3923.9912109375
271576,2728.580810546875
388114,6388.333984375
91076,1110.90625
353896,1272.6146240234375
347600,2175.451416015625
457331,6318.6171875
43289,2464.50341796875
421633,1588.3187255859375
194754,1654.629150390625
494857,1487.8792724609375
559213,2805.105224609375
246879,3541.9306640625
565806,7087.2705078125
311587,1511.5374755859375
415335,1362.708984375
53418,567.62841796875
191572,1727.217041015625
503011,10913.720703125
677,4520.96142578125
438219,1644.28466796875
551433,1656.7528076171875
220116,656.9353637695312
521015,522.4432983398438
147257,950.7045288085938
234640,5337.77587890625
514588,1979.85546875
330977,2739.32958984375
49437,3422.34033203125
512534,2405.093017578125
224347,4737.77734375
60611,5740.9091796875
7094,4003.10107421875
70678,1391.542724609375
489076,5052.2109375
426852,1207.2479248046875
283900,1584.4285888671875
110557,7148.20458984375
242223,5275.06884765625
81936,1540.991943359375
228785,1725.5103759765625
238342,1470.7696533203125
183449,2137.494384765625
563308,1685.4320068359375
331323,1807.225830078125
105172,5707.85205078125
579767,3327.7529296875
164469,1145.6419677734375
234179,3286.728515625
517334,8822.1708984375
317831,1396.3505859375
388156,1459.4215087890625
235959,1750.754150390625
487189,1856.4539794921875
216522,2597.754150390625
578676,826.3787841796875
516005,2230.816650390625
586615,2572.81396484375
263109,1431.2430419921875
458097,2356.427978515625
30933,2274.857177734375
270729,4675.25390625
524148,2542.017822265625
447095,1669.6053466796875
123094,2894.66455078125
166094,979.6442260742188
448436,2642.4677734375
135551,2320.987060546875
344457,1560.9278564453125
286362,3048.8798828125
193635,5880.83544921875
370295,1758.8111572265625
327204,4092.700439453125
479380,3766.814697265625
327232,2698.358154296875
39287,1398.7247314453125
57909,7980.26416015625
67718,2547.09326171875
299067,3393.845703125
570977,1802.6793212890625
27834,1806.4195556640625
414295,1702.436279296875
566824,2054.237548828125
113159,1393.768310546875
339726,2333.694580078125
73955,1456.7802734375
320607,1033.3370361328125
479158,3731.8466796875
451744,2599.356689453125
282741,15136.5126953125
577246,3015.4287109375
587031,1499.994873046875
390263,1725.0584716796875
409729,2145.379150390625
564133,3480.5732421875
168118,1049.94091796875
413226,1889.649169921875
360760,5819.69970703125
192506,12820.96484375
119201,1675.69921875
281976,1676.1959228515625
20465,4614.552734375
160887,9510.29296875
521799,2576.906494140625
233264,3316.17822265625
493798,1980.5107421875
520589,3448.278564453125
19966,8244.4423828125
59063,1231.694580078125
60366,4078.9794921875
297457,1208.564208984375
572096,2664.259765625
18508,1764.5697021484375
186852,1518.4814453125
575547,4419.70068359375
414401,3003.428466796875
340265,1110.1331787109375
310748,1624.29541015625
448462,3640.467041015625
434219,2013.9493408203125
310622,2961.270751953125
357637,2071.41796875
261553,2503.532958984375
544372,1387.1817626953125
477121,1410.478515625
283727,1254.18701171875
400277,2175.18310546875
318166,15811.1279296875
186866,1300.5362548828125
449774,1054.3048095703125
122520,1598.4586181640625
443557,4667.583984375
139623,1827.90771484375
277774,5699.61279296875
232055,1787.255126953125
23978,4438.5537109375
350550,3340.476318359375
538711,3548.932861328125
554027,1822.634765625
182628,3230.1513671875
485654,2639.095947265625
14653,2198.359375
31294,1481.440673828125
319149,1692.3438720703125
198070,3187.8515625
328642,2311.47119140625
554816,1813.3408203125
149570,3397.969482421875
284098,5157.39697265625
386719,1695.3046875
497924,5888.111328125
544921,3421.15771484375
367687,2396.955810546875
410849,7404.31005859375
229035,2462.144775390625
60857,2180.455322265625
430604,4432.75048828125
267472,2224.656494140625
272714,3978.911376953125
210286,3904.15380859375
104057,3732.322509765625
84970,1347.01513671875
126507,3124.007568359375
121894,3979.98193359375
284466,3145.85546875
573532,1282.0098876953125
11580,3003.523193359375
332038,959.3943481445312
80497,5030.94970703125
9621,1902.3756103515625
382854,2906.169189453125
365041,2179.4375
243465,2108.7734375
189227,3382.2216796875
479812,432.78729248046875
336307,1640.6962890625
471848,1388.2464599609375
6114,1960.632080078125
49347,4378.45068359375
567607,11368.8115234375
127507,911.9194946289062
137063,3050.27197265625
501793,4253.1064453125
163742,7489.62939453125
183374,2679.47607421875
91083,2626.446044921875
489416,1248.396240234375
323025,4202.57275390625
6299,1751.9532470703125
530801,1505.7685546875
2527,2496.048828125
62329,2903.36083984375
468694,6200.728515625
430975,6217.31201171875
494964,3575.83544921875
112791,6149.013671875
324923,2647.99169921875
472723,2287.202880859375
168050,2112.283935546875
202890,4093.598876953125
87508,1270.265625
422127,2898.78466796875
286817,5578.953125
205637,2185.6953125
168747,2442.129150390625
99879,2319.119140625
436505,1367.8634033203125
300702,953.3365478515625
63510,1545.5943603515625
42318,1790.2017822265625
469392,4815.46875
577956,3192.33837890625
225839,6804.99609375
289807,2557.808837890625
286533,1710.2393798828125
484014,10019.3505859375
14706,2527.89111328125
274209,2673.896240234375
78916,1190.4327392578125
473314,5553.36865234375
260414,1691.7879638671875
417735,2751.134765625
152944,3063.513427734375
113168,5485.3798828125
177395,2284.71142578125
483178,2494.86376953125
562448,5819.78515625
343639,2582.69091796875
357292,1768.55224609375
66871,5185.994140625
300960,9076.134765625
438628,2524.84326171875
55431,923.5422973632812
92770,3682.46630859375
283771,1513.664794921875
515548,1217.7481689453125
139870,1689.627197265625
266432,4441.90478515625
308527,2028.4073486328125
112987,919.2366333007812
458286,2374.0830078125
13841,3694.900146484375
521374,3660.736328125
3336,1506.45263671875
561191,2981.286865234375
215079,1502.4647216796875
213196,5327.6123046875
151314,2073.491455078125
468018,1835.8822021484375
294258,1620.696533203125
120754,1626.6544189453125
256311,4703.4482421875
337864,3830.7119140625
571625,2519.06591796875
225018,507.7839050292969
347689,1276.41650390625
224032,2592.045654296875
413303,5209.1591796875
481200,3305.56298828125
332981,2735.474365234375
574363,8059.12060546875
275709,5449.2314453125
493333,2178.42724609375
540066,1230.62890625
303340,1679.8421630859375
497680,1722.67529296875
62116,1459.8172607421875
351878,4194.71728515625
466584,2930.17529296875
117229,2243.741943359375
401866,2745.839111328125
440274,1905.3277587890625
435923,9195.521484375
407442,2681.094482421875
572306,1800.3895263671875
549549,841.986572265625
225052,2495.5361328125
54682,5088.013671875
178803,1348.78857421875
586151,6206.94482421875
382120,1138.27001953125
530355,1784.1334228515625
503153,3367.60546875
464915,1083.1619873046875
438562,1923.2071533203125
537110,4789.7841796875
245759,1255.7725830078125
235325,13666.521484375
155580,822.5579833984375
229761,2650.6923828125
511536,1270.470947265625
1535,2554.501220703125
426080,906.00048828125
426867,5209.21435546875
540162,1381.2208251953125
302974,2785.73486328125
161822,3501.925537109375
446529,4665.5263671875
29324,2145.4697265625
52095,374.16070556640625
440408,1389.8929443359375
448550,2304.821533203125
216685,1124.09130859375
341774,2078.814208984375
301840,2302.730224609375
119172,2970.149169921875
104077,3613.210205078125
500170,4757.3408203125
75595,4303.41162109375
171196,1718.5325927734375
482627,3472.193603515625
464200,4760.46923828125
236800,2097.74658203125
197267,3020.323974609375
409619,4145.375
77203,2654.520751953125
169945,1063.990234375
367297,722.8416137695312
175644,8889.263671875
370115,1394.447021484375
193719,3213.378173828125
531514,3900.9228515625
49617,5119.623046875
535636,1501.180419921875
376216,1398.6181640625
286760,3171.01513671875
37433,1920.4234619140625
345212,2311.75732421875
110995,1869.60888671875
316458,1780.7247314453125
99110,3360.3017578125
466157,4561.35595703125
425409,867.7377319335938
341311,3972.834716796875
503039,10292.7236328125
442531,4019.346923828125
78975,3650.8388671875
36498,9851.0390625
448956,2520.11279296875
553416,2800.552734375
468125,5121.2919921875
530996,2723.112060546875
224972,1081.38818359375
359762,1727.533935546875
325283,5455.98779296875
192066,2538.51611328125
113285,1379.1650390625
391776,1067.5347900390625
455490,2015.8052978515625
346969,3802.3359375
208831,541.7337646484375
271681,891.9352416992188
468809,2066.84765625
192238,1258.2000732421875
217162,2718.4296875
340913,4478.0732421875
564639,1313.279541015625
294600,743.3626098632812
540827,1588.9190673828125
282024,2664.556640625
497126,865.0468139648438
237739,3907.567626953125
92604,2364.126953125
490890,2492.1328125
423699,2299.9365234375
493023,1699.70654296875
380660,1029.9542236328125
408154,2567.171142578125
92182,2229.773681640625
92217,1873.9423828125
114039,3644.570068359375
82595,2525.823974609375
67896,8921.625
103732,1427.8448486328125
267384,14697.6376953125
49726,1142.1956787109375
471031,1744.292724609375
4532,2075.280029296875
330141,1143.280517578125
268490,10165.6259765625
120469,3185.74072265625
67039,4845.1591796875
395554,1124.5802001953125
149923,5389.47412109375
85534,4186.22802734375
326473,1765.414794921875
104499,1904.3475341796875
326264,3054.4853515625
523699,3653.56201171875
61039,1815.9420166015625
161473,2906.475830078125
307490,2096.57080078125
381841,1903.5938720703125
390449,1093.7816162109375
41229,2294.900390625
149231,5403.955078125
22698,2349.813720703125
108841,6227.70556640625
332590,4665.29443359375
179188,3282.963623046875
580203,6998.3564453125
460484,1603.5362548828125
486963,9521.97265625
91004,971.56005859375
145746,1378.8194580078125
279251,2069.82470703125
18221,5123.029296875
366943,2520.243408203125
550642,907.4765014648438
40680,968.31201171875
477303,1819.26513671875
20925,4022.22412109375
405570,2909.423583984375
121220,5289.57568359375
68797,2306.915771484375
358330,5900.80615234375
109598,2643.18017578125
441646,1175.3538818359375
362803,2149.84228515625
186249,5239.087890625
184558,1545.099365234375
240038,980.72216796875
552685,2964.773681640625
153587,888.4298095703125
194357,3568.7685546875
386105,6070.7958984375
37667,2131.82421875
80331,3708.7353515625
12740,1970.9041748046875
560070,4757.08154296875
167698,1406.54541015625
337180,5816.06005859375
173159,4877.07275390625
320372,1531.2259521484375
107086,1106.8421630859375
482860,2151.672119140625
67392,3741.239013671875
448808,1776.9305419921875
505057,5493.37744140625
252566,1580.497314453125
509808,4455.2666015625
386630,3891.711181640625
446164,4190.7578125
203166,610.120361328125
85641,2961.470703125
418869,2126.31298828125
174890,2494.341796875
519379,1979.409912109375
459199,3068.160888671875
92844,1584.599609375
10359,1297.622802734375
86235,637.6376953125
63669,2569.80615234375
296400,2183.537109375
52276,2506.246826171875
100909,2192.143798828125
444480,1939.330810546875
157953,2439.822265625
547588,4299.76611328125
80843,2430.472412109375
194468,1806.8040771484375
299435,1544.10498046875
439438,2640.27734375
472423,1360.5135498046875
125932,4741.81201171875
242790,4692.9580078125
370502,1371.18408203125
373724,3790.439453125
137494,2387.754638671875
477516,7922.26513671875
36711,1726.15283203125
462662,4324.89404296875
537508,1848.488525390625
459437,994.2091674804688
373899,1561.3642578125
205003,2359.288330078125
231147,2403.420654296875
462994,2442.88671875
268758,2605.518798828125
525524,2929.703857421875
280127,3260.857177734375
367843,976.9475708007812
499116,1821.665283203125
540783,1358.6005859375
205966,2338.337158203125
145293,6463.353515625
12297,2799.517822265625
496373,1284.82958984375
266858,1764.05078125
495835,1398.61181640625
429865,1267.1297607421875
542704,3392.661376953125
399955,1148.697998046875
385958,1129.767333984375
282307,1992.0452880859375
226075,1151.083740234375
559523,3442.36669921875
328106,1120.2469482421875
244210,5863.5498046875
247573,2085.29736328125
132997,242.4352569580078
485239,2660.765380859375
355754,8399.58203125
372185,2365.148681640625
489137,2582.25390625
402888,3145.5048828125
543711,4423.39892578125
542854,2677.076904296875
252697,3221.61767578125
449581,4510.25927734375
78491,1526.920654296875
39321,4917.4443359375
50318,4190.1103515625
227697,2159.6328125
26222,4184.98876953125
137276,3713.068115234375
435190,1072.2196044921875
30538,2427.931884765625
80850,1888.7818603515625
553538,3000.865966796875
489062,2039.9122314453125
372031,1992.4627685546875
6268,717.4500122070312
261274,1847.0870361328125
201948,3734.962646484375
209379,2567.901123046875
239310,2565.244140625
495712,3848.3017578125
297446,1578.137451171875
57961,3788.763916015625
165911,1116.29248046875
259883,3688.13818359375
148958,3159.855224609375
368553,1122.6910400390625
503965,2576.566162109375
454633,2601.019287109375
583901,2580.4873046875
450198,5593.70068359375
186017,7330.17431640625
335968,1164.012939453125
342246,4989.29248046875
543597,4593.30126953125
164591,1648.9024658203125
383819,9202.3203125
130802,2201.9990234375
396080,1777.0592041015625
327570,6110.35791015625
216048,4200.04931640625
4084,2265.85986328125
